mRawDataId	mImpressionGuid	mTrafficType	mSRBestDisplayText	mSRBestLexicalForm	mSRLexicalFormN	mSRDeviceLexicalFormN	mSRDisplayTextN	mSRDeviceDisplayTextN	mLUDomain	mLUIntent	mLUNormalizedQuery	mSREngineConfidenceN	mSREngineAMScoreN	mSREngineLMScoreN	mSRArbitrationResult	mClientId	mInputMethod	mQueryRequestTime	mSRLocale	AltRank	ITNRank	LMScore	AMScore	ruleTraversalN	HomophoneGroupIdN	mCUServiceClientInstDeviceInfoManufacturer	ErrorType	isReranked	1stPassResult	mSRLexicalFormRule	mSRLexicalFormRuleRank	SameResult	HomophoneGroupIdMatch	Audio_hyperlink
37FD5814396C63049D77EE25D0EC7AF5	C4F520BC693347159A46B1030875F3EC	Untagged	hey cortana call dad with skype	hey cortana call dad with skype	hey cortana call dad with skype#TAB#hey cortana call Dad with skype#TAB#hey cortana call dad with skype#TAB#hey cortana call dad with skype		hey cortana call dad with skype#TAB#hey cortana call Dad with skype#TAB#hey cortana call dad with skype#TAB#hey cortana call dad with skype					0.93430084#TAB#0.75622493#TAB#0.75622493#TAB#0.75622493	2006.68567#TAB#2006.68567#TAB#2006.68567#TAB#2006.68567	-322.0137#TAB#-386.747955#TAB#-395.347015#TAB#-396.422882	Default	ADEA0AB263A44D278A6E76164B7652C0	Voice	2017-05-06 14:44:16	en-US	0	0	-7415010.5	46207956.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170505,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170505,))#TAB#(loop,(Cortana_SpeakerAdapt_20170505,))	0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call dad with skype	hey cortana call Dad with skype	2	True	True	./audio_423/37FD5814396C63049D77EE25D0EC7AF5.wav
38B3157FB1511BA4B53007956B845C8F	75D3604E7B5E447EBCF5B2729CB0F443	Untagged	hey cortana call arash	hey cortana call arash	hey cortana call arash#TAB#hey cortana call rush#TAB#hey cortana call don rush#TAB#hey cortana call Arash		hey cortana call arash#TAB#hey cortana call rush#TAB#hey cortana call don rush#TAB#hey cortana call Arash					0.6894102#TAB#0.6472331#TAB#0.6472331#TAB#0.6472331	1377.3606#TAB#1326.82971#TAB#1360.38745#TAB#1350.78979	-256.54718#TAB#-219.246933#TAB#-262.912354#TAB#-261.6968	Default	3EDD413123F54A87B8E37325C993EA83	Voice	2017-05-19 14:08:07	en-US	0	0	-5907513.0	31716486.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170519,(CONTACT_NAME,(RootRule,))))	0#TAB#1#TAB#2#TAB#3	Harman Kardon	1best_Nbest_single	False	hey cortana call arash	hey cortana call Arash	4	True	False	./audio_423/38B3157FB1511BA4B53007956B845C8F.wav
3A4E4C7715EEF544926B9B22B453042A	8BE8C8CA981D413E970A4C675348F0CD	Untagged	hey cortana call jordan on skype	hey cortana call jordan on skype	hey cortana call jordan on skype#TAB#hey cortana call Jordan on skype#TAB#hey cortana call jordan on skype		hey cortana call jordan on skype#TAB#hey cortana call Jordan on skype#TAB#hey cortana call jordan on skype					0.8094819#TAB#0.8094819#TAB#0.8094819	1678.53259#TAB#1678.53259#TAB#1678.53259	-292.608978#TAB#-300.369781#TAB#-364.525757	Default	F7ADFA1CAE03458EB142002CAFEB3BD0	Voice	2017-05-16 05:35:27	en-US	0	0	-6737908.0	38651576.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170513,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170513,(FIRSTNAME0,)))	0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call jordan on skype	hey cortana call Jordan on skype	2	True	True	./audio_423/3A4E4C7715EEF544926B9B22B453042A.wav
3A6AE2EFD8B6A324BCF3186C7E599B9D	F06D875C1BE24D62B903389410807161	Untagged	hey cortana call diva	hey cortana call diva	hey cortana call diva#TAB#hey cortana call river#TAB#hey cortana call dava#TAB#hey cortana call daiva#TAB#hey cortana call deborah		hey cortana call diva#TAB#hey cortana call river#TAB#hey cortana call dava#TAB#hey cortana call daiva#TAB#hey cortana call deborah					0.711577535#TAB#0.711577535#TAB#0.711577535#TAB#0.711577535#TAB#0.694898248	1004.17236#TAB#976.1022#TAB#1056.03577#TAB#1056.03577#TAB#950.921	-238.1995#TAB#-215.347534#TAB#-295.687225#TAB#-296.675568#TAB#-191.740814	Default	7AD016B7673B4D9CBD597B879D6D0157	Voice	2017-05-12 19:39:29	en-US	0	0	-5485020.5	23123080.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170511,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#1#TAB#2#TAB#2#TAB#3	Harman Kardon	1best_Nbest_single	False	hey cortana call diva	hey cortana call river	2	False	False	./audio_423/3A6AE2EFD8B6A324BCF3186C7E599B9D.wav
3B7BA8B0EF046474889BD4349C177D28	9775799704384A8EA1C9C64C3105BCE3	Untagged	hey cortana call skype	hey cortana call skype	hey cortana call skype#TAB#hey cortana call skype#TAB#hey cortana call in skype#TAB#hey cortana call Skype		hey cortana call skype#TAB#hey cortana call skype#TAB#hey cortana call in skype#TAB#hey cortana call Skype					0.903221965#TAB#0.7943165#TAB#0.7943165#TAB#0.793342769	1192.88831#TAB#1192.88831#TAB#1155.98376#TAB#1192.88831	-198.569366#TAB#-239.9476#TAB#-218.83046#TAB#-269.485626	Default	277C680C331742FF86B63C6F39585095	Voice	2017-05-19 06:24:56	en-US	0	0	-4572457.5	27468642.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170518,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170518,(CONTACT_NAME,(RootRule,))))	0#TAB#0#TAB#1#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call skype	hey cortana call Skype	4	True	True	./audio_423/3B7BA8B0EF046474889BD4349C177D28.wav
3BADA12E59A08214BE391D7D47F825C5	41B8310BA7884D189CAFFC1EC5611163	Untagged	hey cortana call michael	hey cortana call michael	hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call Micheal		hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call Micheal					0.8916947#TAB#0.7539463#TAB#0.7539463#TAB#0.7537834	1715.63818#TAB#1715.63818#TAB#1715.63818#TAB#1715.63818	-176.251389#TAB#-215.337433#TAB#-227.114838#TAB#-253.380234	Default	A8612A4335984794876AF55EB7B2C7FD	Voice	2017-05-17 07:22:17	en-US	0	0	-4058541.25	39506010.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,(CONTACT_NAME,(RootRule,))))	0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call michael	hey cortana call Micheal	4	False	True	./audio_423/3BADA12E59A08214BE391D7D47F825C5.wav
3D1F37847DFD4C84AA1BCCDC612869FF	9D92B0DF9D3A40628716784C2BBEA30F	Untagged	Call Andrew mobile.	hey cortana call andrew mobile	hey cortana call andrew mobile#TAB#hey cortana call Andrew mobile#TAB#hey cortana call anju mobile#TAB#hey cortana call andrew#TAB#hey cortana call andrew wyman mobile		Call Andrew mobile.#TAB#Call Andrew mobile.#TAB#Call anju mobile.#TAB#Call Andrew.#TAB#Call Andrew Wyman mobile.					0.875547469#TAB#0.7267425#TAB#0.8230156#TAB#0.7267425#TAB#0.775865734	1334.68591#TAB#1317.07678#TAB#1387.81616#TAB#1203.28857#TAB#1397.50037	-238.414581#TAB#-284.897766#TAB#-324.939453#TAB#-181.309631#TAB#-365.319519	Default	DFE0130CED2745618D11DAFDCB4D07B1	Voice	2017-05-01 19:50:43	en-US	0	0	-5489973.0	30733818.0	(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(Cortana_SpeakerAdapt_20170208,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(ULM_AllFlavor_20170322,))	0#TAB#0#TAB#1#TAB#3#TAB#2	Harman Kardon	1best_Nbest_single	False	hey cortana call andrew mobile	hey cortana call Andrew mobile	2	True	True	./audio_423/3D1F37847DFD4C84AA1BCCDC612869FF.wav
3DE191E1E6EBCEE48297C38B16A261D0	009395EB34F34C11A0CD0E3840D44053	Untagged	hey cortana call arash	hey cortana call arash	hey cortana call arash#TAB#hey cortana call arrage#TAB#hey cortana call arraj#TAB#hey cortana call Arash#TAB#hey cortana call iraj		hey cortana call arash#TAB#hey cortana call arrage#TAB#hey cortana call arraj#TAB#hey cortana call Arash#TAB#hey cortana call iraj					0.7636938#TAB#0.744027853#TAB#0.744027853#TAB#0.744027853#TAB#0.720797658	1087.21606#TAB#1138.94714#TAB#1138.94714#TAB#1085.0542#TAB#1077.6698	-251.89#TAB#-320.121582#TAB#-329.33252#TAB#-287.7432#TAB#-296.555573	Default	913FB90F9E27443AB571F1FDB7D8AAE3	Voice	2017-05-08 14:31:26	en-US	0	0	-5800272.0	25035326.0	(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(Cortana_SpeakerAdapt_20170506,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170322,))	0#TAB#1#TAB#1#TAB#0#TAB#2	Harman Kardon	1best_Nbest_single	False	hey cortana call arash	hey cortana call Arash	4	True	True	./audio_423/3DE191E1E6EBCEE48297C38B16A261D0.wav
3E0F2F58DBB881A49DCEDADAF210A94F	1F1D0C26D98F438986E3C4008FC501F8	Untagged	hey cortana call bob rubo	hey cortana call bob rubo	hey cortana call bob rubo#TAB#hey cortana call bob robbins#TAB#hey cortana call Bob Roberts#TAB#hey cortana call bob robin#TAB#hey cortana call barbara bell		hey cortana call bob rubo#TAB#hey cortana call bob robbins#TAB#hey cortana call Bob Roberts#TAB#hey cortana call bob robin#TAB#hey cortana call barbara bell					0.6845452#TAB#0.6845452#TAB#0.6845452#TAB#0.674153447#TAB#0.674153447	1450.36938#TAB#1402.312#TAB#1328.91382#TAB#1418.52319#TAB#1385.55615	-346.419983#TAB#-301.6983#TAB#-231.460022#TAB#-331.59552#TAB#-302.551575	Default	BAE13A7012BB4A31A92C2F764CCEB4A2	Voice	2017-05-17 00:03:07	en-US	1	0	-6947208.0	32291044.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#1#TAB#2#TAB#3#TAB#4	Harman Kardon	1best_Nbest_single	False	hey cortana call bob rubo	hey cortana call Bob Roberts	3	False	False	./audio_423/3E0F2F58DBB881A49DCEDADAF210A94F.wav
3E7949C744A73974A4BE4199756DF93D	7BDCED45675C48C081C40B1EF2584B78	Untagged	hey cortana call matt	hey cortana call matt	hey cortana call matt#TAB#hey cortana call Matt#TAB#hey cortana call matt#TAB#hey cortana call mat#TAB#hey cortana call matt		hey cortana call matt#TAB#hey cortana call Matt#TAB#hey cortana call matt#TAB#hey cortana call mat#TAB#hey cortana call matt					0.9208381#TAB#0.8163279#TAB#0.8163279#TAB#0.7956771#TAB#0.7956771	1200.5542#TAB#1200.5542#TAB#1200.5542#TAB#1200.5542#TAB#1200.5542	-175.164444#TAB#-223.60582#TAB#-225.063339#TAB#-231.003952#TAB#-238.581573	Default	83692826E5834D8E8AB6B9E522F8F63C	Voice	2017-05-11 09:29:28	en-US	0	0	-4033512.25	27645164.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170510,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170510,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170510,(FIRSTNAME0,)))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call matt	hey cortana call Matt	2	True	True	./audio_423/3E7949C744A73974A4BE4199756DF93D.wav
3FCB6AC4F973D404807E0CEB514839A5	0FD15E033D514A5DAB059349D1C2BED7	Untagged	hey cortana call michael	hey cortana call michael	hey cortana call michael#TAB#hey cortana call my god#TAB#hey cortana call my girl#TAB#hey cortana call michael#TAB#hey cortana call Michael		hey cortana call michael#TAB#hey cortana call my god#TAB#hey cortana call my girl#TAB#hey cortana call michael#TAB#hey cortana call Michael					0.8325637#TAB#0.775473237#TAB#0.775473237#TAB#0.775473237#TAB#0.775473237	1340.02466#TAB#1369.69678#TAB#1336.11047#TAB#1340.02466#TAB#1340.02466	-175.408234#TAB#-210.819855#TAB#-199.332733#TAB#-214.494278#TAB#-215.347534	Default	44E6AF659BDB41C89FA8EC862477C598	Voice	2017-05-15 02:04:01	en-US	0	0	-4039126.0	30856750.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170512,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170512,(CONTACT_NAME,(RootRule,))))	0#TAB#1#TAB#2#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call michael	hey cortana call Michael	5	True	True	./audio_423/3FCB6AC4F973D404807E0CEB514839A5.wav
4050834087D13034A28204AF39D213BE	02ACB7546D4A4B43928641F2DAE6B95A	Untagged	hey cortana call aaron	hey cortana call aaron	hey cortana call aaron#TAB#hey cortana call Helen#TAB#hey cortana call helen#TAB#hey cortana call haran#TAB#hey cortana call her and		hey cortana call aaron#TAB#hey cortana call Helen#TAB#hey cortana call helen#TAB#hey cortana call haran#TAB#hey cortana call her and					0.669342935#TAB#0.669342935#TAB#0.669342935#TAB#0.669342935#TAB#0.669342935	815.4155#TAB#821.9457#TAB#821.9457#TAB#911.9134#TAB#880.3343	-187.8453#TAB#-197.315231#TAB#-207.120636#TAB#-300.2953#TAB#-269.203033	Default	28D4C0AB7C6241308A1D7F472BA4EED4	Voice	2017-05-11 22:55:48	en-US	0	0	-4325514.5	18776576.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170511,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#1#TAB#1#TAB#2#TAB#3	Harman Kardon	1best_Nbest_single	False	hey cortana call aaron	hey cortana call Helen	2	False	False	./audio_423/4050834087D13034A28204AF39D213BE.wav
407D05B54ACF4D34B47F0FEC1A070BCA	5E573323722842EBA1E56B3F93C112B0	Untagged	hey cortana call eli	hey cortana call eli	hey cortana call eli#TAB#hey cortana call Ellie#TAB#hey cortana call ellie#TAB#hey cortana call elly#TAB#hey cortana call L E		hey cortana call eli#TAB#hey cortana call Ellie#TAB#hey cortana call ellie#TAB#hey cortana call elly#TAB#hey cortana call L E					0.733800054#TAB#0.733800054#TAB#0.7165247#TAB#0.7137243#TAB#0.7137243	1183.53748#TAB#1183.53748#TAB#1183.53748#TAB#1183.53748#TAB#1183.53748	-215.691513#TAB#-220.791656#TAB#-222.874161#TAB#-251.074036#TAB#-259.266022	Default	175D2943825E6CB9239823CF838D6DF0	Voice	2017-05-23 20:49:50	en-US	0	0	-4966729.0	27253320.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170522,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call eli	hey cortana call Ellie	2	False	True	./audio_423/407D05B54ACF4D34B47F0FEC1A070BCA.wav
4091FBB2740CFEC4971894D6D8DFA5B2	14B3A4B0283746A381BE2ECF1D8B093A	Untagged	hey cortana call adam	hey cortana call adam	hey cortana call adam#TAB#hey cortana call adam#TAB#hey cortana call adam#TAB#hey cortana call Adam		hey cortana call adam#TAB#hey cortana call adam#TAB#hey cortana call adam#TAB#hey cortana call Adam					0.921540558#TAB#0.7837805#TAB#0.7834399#TAB#0.783199	1633.344#TAB#1633.344#TAB#1633.344#TAB#1633.344	-176.970352#TAB#-233.9563#TAB#-236.990341#TAB#-241.399719	Default	8AC3BCAB10E647FB9BFF20E940678B2A	Voice	2017-05-07 13:34:23	en-US	0	0	-4075096.75	37611016.0	(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(Cortana_SpeakerAdapt_20170505,))#TAB#(loop,(Cortana_SpeakerAdapt_20170505,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170505,(CONTACT_NAME,(RootRule,))))	0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call adam	hey cortana call Adam	4	True	True	./audio_423/4091FBB2740CFEC4971894D6D8DFA5B2.wav
4243220C50249DE4B307FE50C8C0BE4E	040E11BBBBA24D74BB0F1BA24B486241	Untagged	hey cortana call michael	hey cortana call michael	hey cortana call michael#TAB#hey cortana call Michael#TAB#hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call michael		hey cortana call michael#TAB#hey cortana call Michael#TAB#hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call michael					0.9032257#TAB#0.827213049#TAB#0.8268907#TAB#0.8011463#TAB#0.8011463	1211.8457#TAB#1211.8457#TAB#1211.8457#TAB#1211.8457#TAB#1211.8457	-170.656967#TAB#-205.329727#TAB#-214.494278#TAB#-226.000092#TAB#-226.271683	Default	8034FEFAD51B42799F54BEC01B47FCC4	Voice	2017-05-04 20:32:53	en-US	0	0	-3929718.25	27905174.0	(loop,(ULM_AllFlavor_20170322,))#TAB#(loop,(Cortana_SpeakerAdapt_20170502,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170502,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170502,))#TAB#(loop,(Cortana_SpeakerAdapt_20170502,))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call michael	hey cortana call Michael	2	True	True	./audio_423/4243220C50249DE4B307FE50C8C0BE4E.wav
42CBC9616D203AC480C62016A5C0F4F7	140CE65D09924715A319C9048A200AB4	Untagged	hey cortana call vinay	hey cortana call vinay	hey cortana call vinay#TAB#hey cortana call Vinay#TAB#hey cortana call renee#TAB#hey cortana call venet#TAB#hey cortana call vernae		hey cortana call vinay#TAB#hey cortana call Vinay#TAB#hey cortana call renee#TAB#hey cortana call venet#TAB#hey cortana call vernae					0.7673384#TAB#0.7673384#TAB#0.7016204#TAB#0.7016204#TAB#0.7016204	1086.40271#TAB#1086.40271#TAB#1012.044#TAB#1099.27917#TAB#1099.27917	-240.584366#TAB#-252.537064#TAB#-179.8137#TAB#-304.765656#TAB#-313.708923	Default	1D7C915F501342EEB3126ADFA55B6E04	Voice	2017-05-17 16:19:35	en-US	0	0	-5539937.0	25016598.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170516,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#0#TAB#1#TAB#2#TAB#2	Harman Kardon	1best_Nbest_single	False	hey cortana call vinay	hey cortana call Vinay	2	True	True	./audio_423/42CBC9616D203AC480C62016A5C0F4F7.wav
42D8594F4881E90483E313949D25668E	E569D93A74A844B69637B5F1E63DF581	Untagged	hey cortana call michael	hey cortana call michael	hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call Michael#TAB#hey cortana stop call michael#TAB#hey cortana call michael		hey cortana call michael#TAB#hey cortana call michael#TAB#hey cortana call Michael#TAB#hey cortana stop call michael#TAB#hey cortana call michael					0.901879#TAB#0.8073304#TAB#0.807303667#TAB#0.798403561#TAB#0.798403561	1246.96033#TAB#1246.96033#TAB#1246.96033#TAB#1351.8772#TAB#1246.96033	-175.408234#TAB#-214.494278#TAB#-215.347534#TAB#-323.8266#TAB#-226.000092	Default	0A218A1A641C4794B19EE5BD79889D01	Voice	2017-05-14 19:19:39	en-US	0	0	-4039126.0	28713760.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170512,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170512,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170512,))	0#TAB#0#TAB#0#TAB#1#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call michael	hey cortana call Michael	3	True	True	./audio_423/42D8594F4881E90483E313949D25668E.wav
451F94AD3E20E8F495F4FFA5B4402A60	3016C5272DEA461D8BFCA64DAF7F529A	Untagged	hey cortana call john	hey cortana call john	hey cortana call john#TAB#hey cortana call john#TAB#hey cortana call john#TAB#hey cortana call john#TAB#hey cortana call John		hey cortana call john#TAB#hey cortana call john#TAB#hey cortana call john#TAB#hey cortana call john#TAB#hey cortana call John					0.9161042#TAB#0.824979#TAB#0.8249688#TAB#0.799197733#TAB#0.799197733	1018.1864#TAB#1018.1864#TAB#1018.1864#TAB#1018.1864#TAB#1018.1864	-163.9754#TAB#-207.535721#TAB#-209.740509#TAB#-216.82756#TAB#-218.787064	Default	51169AF34BDE4C9E9E856B4FF4D1638A	Voice	2017-05-11 13:38:45	en-US	0	0	-3775862.0	23445782.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170510,(FIRSTNAME0,)))#TAB#(loop,(Cortana_SpeakerAdapt_20170510,))#TAB#(loop,(Cortana_SpeakerAdapt_20170510,))#TAB#(loop,(Cortana_SpeakerAdapt_20170510,(CONTACT_NAME,(RootRule,))))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_single	False	hey cortana call john	hey cortana call John	5	True	True	./audio_423/451F94AD3E20E8F495F4FFA5B4402A60.wav
45209E07E4579FA499839341EA128246	E269701C18D740F8849FA1426DD988B0	Untagged	hey cortana call maria on skype	hey cortana call maria on skype	hey cortana call maria on skype#TAB#hey cortana call Maria on skype#TAB#hey cortana call marty on skype#TAB#hey cortana call mario and skype#TAB#hey cortana call maria and skype		hey cortana call maria on skype#TAB#hey cortana call Maria on skype#TAB#hey cortana call marty on skype#TAB#hey cortana call mario and skype#TAB#hey cortana call maria and skype					0.7140833#TAB#0.707808435#TAB#0.7006885#TAB#0.677682042#TAB#0.677682042	1795.83582#TAB#1794.8894#TAB#1839.37366#TAB#1907.07861#TAB#1889.409	-273.507416#TAB#-284.714355#TAB#-334.0782#TAB#-408.676666#TAB#-391.4388	Default	1BA4E1F59F9A685B0B02EB649E8D69A0	Voice	2017-05-29 04:53:58	en-US	0	0	-6298056.0	41352716.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170528,(ContactName,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#0#TAB#1#TAB#2#TAB#3	Harman Kardon	1best_Nbest_single	False	hey cortana call maria on skype	hey cortana call Maria on skype	2	True	True	./audio_423/45209E07E4579FA499839341EA128246.wav
453B5287691DD274BAD8C9CA1B404857	B5508211F8754D9B8FD01CB1ED328D2B	Untagged	hey cortana call heather	hey cortana call heather	hey cortana call heather#TAB#hey cortana call headline#TAB#hey cortana call Helen#TAB#hey cortana call her now#TAB#hey cortana call her right		hey cortana call heather#TAB#hey cortana call headline#TAB#hey cortana call Helen#TAB#hey cortana call her now#TAB#hey cortana call her right					0.7959517#TAB#0.7959517#TAB#0.7959517#TAB#0.7959517#TAB#0.7611388	1142.90625#TAB#1170.24744#TAB#1132.51685#TAB#1157.84326#TAB#1185.87683	-176.458069#TAB#-223.453827#TAB#-198.158386#TAB#-226.853348#TAB#-257.102844	Default	121F7EFEA1FF4AECA37D9BC984A27BE6	Voice	2017-05-11 23:27:23	en-US	0	0	-4063300.5	26317706.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170511,))#TAB#(loop,(Cortana_SpeakerAdapt_20170511,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(ULM_AllFlavor_20170425,))	0#TAB#1#TAB#2#TAB#3#TAB#4	Harman Kardon	1best_Nbest_single	False	hey cortana call heather	hey cortana call Helen	3	False	False	./audio_423/453B5287691DD274BAD8C9CA1B404857.wav
45496CE2B872BAE4B6D0CBB368F7F04E	92C8B59AC93843179C76CFA6472166E1	Untagged	hey cortana call karen	hey cortana call karen	hey cortana call karen#TAB#hey cortana call karen#TAB#hey cortana call Karen#TAB#hey cortana call karen#TAB#hey cortana call karen		hey cortana call karen#TAB#hey cortana call karen#TAB#hey cortana call Karen#TAB#hey cortana call karen#TAB#hey cortana call karen					0.860427141#TAB#0.8122124#TAB#0.8118179#TAB#0.8116789#TAB#0.7849043	1282.88245#TAB#1282.88245#TAB#1282.88245#TAB#1282.88245#TAB#1282.88245	-185.438019#TAB#-206.968643#TAB#-225.82251#TAB#-233.488617#TAB#-234.438675	Default	88F955C1FF414B7D943F4C62F9B7D83F	Voice	2017-05-17 09:57:53	en-US	0	0	-4270081.5	29540938.0	(loop,(ULM_AllFlavor_20170425,))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,(CONTACT_NAME,(RootRule,))))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,))#TAB#(loop,(Cortana_SpeakerAdapt_20170515,))	0#TAB#0#TAB#0#TAB#0#TAB#0	Harman Kardon	1best_Nbest_multi	False	hey cortana call karen	hey cortana call karen	2	True	True	./audio_423/45496CE2B872BAE4B6D0CBB368F7F04E.wav
